"trial_name","breeding_program","location","year","design_type","description","trial_type","plot_width","plot_length","field_size","planting_date","harvest_date","plot_name","accession_name","plot_number","block_number","is_a_control","rep_number","range_number","row_number","col_number","seedlot_name","num_seed_per_plot","weight_gram_seed_per_plot","entry_number","is_private","intercrop_accession_name"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3337","IL23-4049",3337,"","","","","","","","","24","","","NDP250084Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3338","IL23-4144",3338,"","","","","","","","","24","","","NDP150084Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3339","IL23-1462",3339,"","","","","","","","","24","","","NDP170322Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3340","IL23-2843",3340,"","","","","","","","","24","","","NDP120181Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3341","IL23-951",3341,"","","","","","","","","24","","","NDP250112G"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3342","IL23-951",3342,"","","","","","","","","24","","","NDP250156Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3343","IL23-1619",3343,"","","","","","","","","24","","","NDP170133G"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3344","IL23-1623",3344,"","","","","","","","","24","","","NDP150232Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3345","IL23-543",3345,"","","","","","","","","24","","","NDP250063Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3346","IL23-923",3346,"","","","","","","","","24","","","NDP170039G"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3347","IL22-4325",3347,"","","","","","","","","24","","","NDP250136G"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3348","IL19-6920",3348,"","","","","","","","","24","","","NDP170190Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3349","IL23-1462",3349,"","","","","","","","","24","","","NDP250141G"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3350","IL23-4722",3350,"","","","","","","","","24","","","NDP250173Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3351","IL23-1806",3351,"","","","","","","","","24","","","NDP250187G"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3352","IL23-2034",3352,"","","","","","","","","24","","","NDP250071Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3353","IL23-3655",3353,"","","","","","","","","24","","","NDP250071Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3354","IL23-1431",3354,"","","","","","","","","24","","","NDP170001G"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3355","IL23-4543",3355,"","","","","","","","","24","","","NDP250095Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3356","IL23-4144",3356,"","","","","","","","","24","","","NDP250076Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3357","IL23-1462",3357,"","","","","","","","","24","","","NDP250177Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3358","IL23-3838",3358,"","","","","","","","","24","","","NDP250167Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3359","IL23-2625",3359,"","","","","","","","","24","","","NDP170094Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3360","IL23-2443",3360,"","","","","","","","","24","","","NDP250073Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3361","IL23-621",3361,"","","","","","","","","24","","","NDP250124Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3362","IL23-1619",3362,"","","","","","","","","24","","","NDP121714R"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3363","IL23-271",3363,"","","","","","","","","24","","","ND VICTORY"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3364","IL23-2134",3364,"","","","","","","","","24","","","NDP250110G"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3365","IL20-618",3365,"","","","","","","","","24","","","NDP250181G"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3366","IL23-3337",3366,"","","","","","","","","24","","","NDP250029Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3367","IL23-1462",3367,"","","","","","","","","24","","","NDP250163Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3368","IL22-5365",3368,"","","","","","","","","24","","","NDP250123Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3369","IL22-3365",3369,"","","","","","","","","24","","","NDP170101G"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3370","IL23-4063",3370,"","","","","","","","","24","","","NDP170056G"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3371","IL21-6116",3371,"","","","","","","","","24","","","NDP250108G"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3372","IL23-1423",3372,"","","","","","","","","24","","","NDP150179Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3373","IL23-1556",3373,"","","","","","","","","24","","","NDP170336G"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3374","IL23-1225",3374,"","","","","","","","","24","","","NDP250039Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3375","IL23-1610",3375,"","","","","","","","","24","","","NDP250049Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3376","IL22-3262",3376,"","","","","","","","","24","","","NDP250113G"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3377","IL23-4063",3377,"","","","","","","","","24","","","NDP250059Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3378","IL23-247",3378,"","","","","","","","","24","","","NDP250051Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3379","IL23-3312",3379,"","","","","","","","","24","","","NDP250152Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3380","IL21-7822",3380,"","","","","","","","","24","","","ND VICTORY"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3381","IL23-1628",3381,"","","","","","","","","24","","","NDP150338Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3382","IL19-7058",3382,"","","","","","","","","24","","","NDP121711R"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3383","IL23-1608",3383,"","","","","","","","","24","","","NDP250165Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3384","IL23-3576",3384,"","","","","","","","","24","","","NDP250130Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3385","IL20-618",3385,"","","","","","","","","24","","","NDP250181G"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3386","IL21-7653",3386,"","","","","","","","","24","","","NDP170111G"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3387","IL23-1631",3387,"","","","","","","","","24","","","NDP250145G"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3388","IL21-6116",3388,"","","","","","","","","24","","","NDP170200Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3389","IL23-810",3389,"","","","","","","","","24","","","NDP120083Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3390","IL20-6928",3390,"","","","","","","","","24","","","NDP250129Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3391","IL23-4243",3391,"","","","","","","","","24","","","NDP250116G"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3392","IL19-2033",3392,"","","","","","","","","24","","","NDP150231Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3393","IL23-1037",3393,"","","","","","","","","24","","","NDP250059Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3394","IL23-3621",3394,"","","","","","","","","24","","","NDP250153Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3395","IL23-2443",3395,"","","","","","","","","24","","","NDP250044Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3396","IL23-259",3396,"","","","","","","","","24","","","NDP250079Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3397","IL23-422",3397,"","","","","","","","","24","","","NDP250039Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3398","IL23-4259",3398,"","","","","","","","","24","","","NDP250177Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3399","IL23-1613",3399,"","","","","","","","","24","","","NDP250174Y"
"B4I_2025_IL","Intercropping Cooperative","IL","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_IL_3400","IL23-1847",3400,"","","","","","","","","24","","","NDP170185Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4001","IL20-677",4001,"","","","","","","","","24","","","NDP250059Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4002","IL23-1206",4002,"","","","","","","","","24","","","NDP250078Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4003","IL20-7727",4003,"","","","","","","","","24","","","NDP250083Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4004","IL23-376",4004,"","","","","","","","","24","","","NDP150412G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4005","IL23-669",4005,"","","","","","","","","24","","","NDP250045Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4006","IL17-3125",4006,"","","","","","","","","24","","","NDP250170Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4007","IL20-8446",4007,"","","","","","","","","24","","","NDP250065Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4008","IL23-271",4008,"","","","","","","","","24","","","NDP250056G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4009","IL23-621",4009,"","","","","","","","","24","","","NDP250168Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4010","IL22-4235",4010,"","","","","","","","","24","","","NDP250129Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4011","IL23-271",4011,"","","","","","","","","24","","","NDP250137G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4012","IL23-1608",4012,"","","","","","","","","24","","","NDP250165Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4013","IL23-3730",4013,"","","","","","","","","24","","","NDP250076Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4014","IL23-2843",4014,"","","","","","","","","24","","","NDP150228Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4015","IL23-1614",4015,"","","","","","","","","24","","","NDP250139G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4016","IL23-4049",4016,"","","","","","","","","24","","","NDP170008G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4017","IL23-661",4017,"","","","","","","","","24","","","NDP250083Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4018","IL23-512",4018,"","","","","","","","","24","","","NDP170151Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4019","IL23-2253",4019,"","","","","","","","","24","","","NDP250091Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4020","IL23-965",4020,"","","","","","","","","24","","","NDP250160Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4021","IL23-2154",4021,"","","","","","","","","24","","","NDP250128Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4022","IL23-377",4022,"","","","","","","","","24","","","NDP250048Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4023","IL23-913",4023,"","","","","","","","","24","","","NDP150084Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4024","IL21-4364",4024,"","","","","","","","","24","","","NDP170202Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4025","IL23-4722",4025,"","","","","","","","","24","","","NDP250064Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4026","IL23-2954",4026,"","","","","","","","","24","","","NDP140510Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4027","IL22-948",4027,"","","","","","","","","24","","","NDP250088Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4028","IL23-1422",4028,"","","","","","","","","24","","","NDP250058G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4029","IL22-4714",4029,"","","","","","","","","24","","","NDP250075Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4030","IL19-6432",4030,"","","","","","","","","24","","","NDP170202Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4031","IL23-923",4031,"","","","","","","","","24","","","NDP170039G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4032","IL23-524",4032,"","","","","","","","","24","","","NDP170111G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4033","IL23-3759",4033,"","","","","","","","","24","","","NDP150221G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4034","IL22-1019",4034,"","","","","","","","","24","","","NDP250127Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4035","IL23-4259",4035,"","","","","","","","","24","","","NDP250181G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4036","IL23-1617",4036,"","","","","","","","","24","","","NDP170039G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4037","IL23-1644",4037,"","","","","","","","","24","","","NDP170183Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4038","IL22-2362",4038,"","","","","","","","","24","","","NDP250132Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4039","IL23-376",4039,"","","","","","","","","24","","","NDP250175Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4040","IL23-3443",4040,"","","","","","","","","24","","","NDP250100Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4041","IL23-1165",4041,"","","","","","","","","24","","","NDP170200Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4042","IL23-2751",4042,"","","","","","","","","24","","","NDP250055G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4043","IL20-6928",4043,"","","","","","","","","24","","","NDP250063Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4044","IL23-3545",4044,"","","","","","","","","24","","","NDP250107G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4045","IL23-1348",4045,"","","","","","","","","24","","","NDP170043G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4046","IL23-1619",4046,"","","","","","","","","24","","","NDP170022G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4047","IL23-763",4047,"","","","","","","","","24","","","NDP250037Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4048","IL20-5913",4048,"","","","","","","","","24","","","NDP250043Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4049","IL19-4877",4049,"","","","","","","","","24","","","NDP170153Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4050","IL23-906",4050,"","","","","","","","","24","","","NDP170027G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4051","IL22-2662",4051,"","","","","","","","","24","","","NDP250114G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4052","IL19-6920",4052,"","","","","","","","","24","","","NDP250106G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4053","IL23-4722",4053,"","","","","","","","","24","","","NDP250064Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4054","IL23-4722",4054,"","","","","","","","","24","","","NDP170350Y"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4055","IL23-1655",4055,"","","","","","","","","24","","","NDP170011G"
"B4I_2025_ND","Intercropping Cooperative","ND","2025","p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial","","","","","","B4I_2025_ND_4056","IL23-1669",4056,"","","","","","","","","24","","","NDP250069Y"
