studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,intercropGermplasmDbId,intercropGermplasmName,germplasmEntryNumber,notes
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",514939,IL20-8446,IL2020-8446,subplot,740552,B4I_2025_ND_4180_subplot_2,1,4,4180,"5,NA","20,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",514939,IL20-8446,IL2020-8446,subplot,740553,B4I_2025_ND_4180_subplot_3,1,4,4180,"5,NA","20,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",,,,plot,734437,B4I_2025_ND_4181,1,4,4181,"5,NA","21,NA",test,,"733,405,733,405,733,000","NDP170037G,NDP170037G,NDP170037G",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",705002,IL23-1165,IL23-1165,subplot,740509,B4I_2025_ND_4181_subplot_1,1,4,4181,"5,NA","21,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",705002,IL23-1165,IL23-1165,subplot,740510,B4I_2025_ND_4181_subplot_2,1,4,4181,"5,NA","21,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",705002,IL23-1165,IL23-1165,subplot,740511,B4I_2025_ND_4181_subplot_3,1,4,4181,"5,NA","21,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",,,,plot,734704,B4I_2025_ND_4182,1,4,4182,"5,NA","22,NA",test,,"733,368,733,368,733,000","NDP150119G,NDP150119G,NDP150119G",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704989,IL23-360,IL23-360,subplot,740620,B4I_2025_ND_4182_subplot_1,1,4,4182,"5,NA","22,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704989,IL23-360,IL23-360,subplot,740621,B4I_2025_ND_4182_subplot_2,1,4,4182,"5,NA","22,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704989,IL23-360,IL23-360,subplot,740622,B4I_2025_ND_4182_subplot_3,1,4,4182,"5,NA","22,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",,,,plot,734540,B4I_2025_ND_4183,1,4,4183,"5,NA","23,NA",test,,"733,452,733,452,733,000","NDP170094Y,NDP170094Y,NDP170094Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704879,IL23-943,IL23-943,subplot,741085,B4I_2025_ND_4183_subplot_1,1,4,4183,"5,NA","23,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704879,IL23-943,IL23-943,subplot,741086,B4I_2025_ND_4183_subplot_2,1,4,4183,"5,NA","23,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704879,IL23-943,IL23-943,subplot,741087,B4I_2025_ND_4183_subplot_3,1,4,4183,"5,NA","23,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",515125,IL20-615,IL2020-615,plot,734521,B4I_2025_ND_4184,1,4,4184,"5,NA","24,NA",test,,733294,NDP170110Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",515125,IL20-615,IL2020-615,subplot,741250,B4I_2025_ND_4184_subplot_1,1,4,4184,"5,NA","24,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",515125,IL20-615,IL2020-615,subplot,741251,B4I_2025_ND_4184_subplot_2,1,4,4184,"5,NA","24,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",515125,IL20-615,IL2020-615,subplot,741252,B4I_2025_ND_4184_subplot_3,1,4,4184,"5,NA","24,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",530689,IL21-7822,,plot,734585,B4I_2025_ND_4185,1,4,4185,"5,NA","25,NA",test,,733360,NDP150338Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",530689,IL21-7822,,subplot,740494,B4I_2025_ND_4185_subplot_1,1,4,4185,"5,NA","25,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",530689,IL21-7822,,subplot,740495,B4I_2025_ND_4185_subplot_2,1,4,4185,"5,NA","25,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",530689,IL21-7822,,subplot,740496,B4I_2025_ND_4185_subplot_3,1,4,4185,"5,NA","25,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704936,IL23-4469,IL23-4469,plot,734659,B4I_2025_ND_4186,1,4,4186,"5,NA","26,NA",test,,733476,NDP170133G,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704936,IL23-4469,IL23-4469,subplot,741316,B4I_2025_ND_4186_subplot_1,1,4,4186,"5,NA","26,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704936,IL23-4469,IL23-4469,subplot,741317,B4I_2025_ND_4186_subplot_2,1,4,4186,"5,NA","26,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704936,IL23-4469,IL23-4469,subplot,741318,B4I_2025_ND_4186_subplot_3,1,4,4186,"5,NA","26,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",,,,plot,734343,B4I_2025_ND_4187,1,4,4187,"5,NA","27,NA",test,,"733,470,733,470,733,000","NDP250184G,NDP250184G,NDP250184G",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704534,IL23-2843,IL23-2843,subplot,740848,B4I_2025_ND_4187_subplot_1,1,4,4187,"5,NA","27,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704534,IL23-2843,IL23-2843,subplot,740849,B4I_2025_ND_4187_subplot_2,1,4,4187,"5,NA","27,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704534,IL23-2843,IL23-2843,subplot,740850,B4I_2025_ND_4187_subplot_3,1,4,4187,"5,NA","27,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",,,,plot,734318,B4I_2025_ND_4188,1,4,4188,"5,NA","28,NA",test,,"733,473,733,473,733,000","NDP170249Y,NDP170249Y,NDP170249Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704565,IL23-4039,IL23-4039,subplot,741235,B4I_2025_ND_4188_subplot_1,1,4,4188,"5,NA","28,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704565,IL23-4039,IL23-4039,subplot,741236,B4I_2025_ND_4188_subplot_2,1,4,4188,"5,NA","28,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704565,IL23-4039,IL23-4039,subplot,741237,B4I_2025_ND_4188_subplot_3,1,4,4188,"5,NA","28,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",,,,plot,734347,B4I_2025_ND_4189,1,4,4189,"5,NA","29,NA",test,,"733,290,733,290,733,000","NDP250029Y,NDP250029Y,NDP250029Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",507718,IL19-7063,19-7063,subplot,740653,B4I_2025_ND_4189_subplot_1,1,4,4189,"5,NA","29,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",507718,IL19-7063,19-7063,subplot,740654,B4I_2025_ND_4189_subplot_2,1,4,4189,"5,NA","29,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",507718,IL19-7063,19-7063,subplot,740655,B4I_2025_ND_4189_subplot_3,1,4,4189,"5,NA","29,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",544560,IL22-3262,,plot,734337,B4I_2025_ND_4190,1,4,4190,"5,NA","30,NA",test,,733385,NDP121711R,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",544560,IL22-3262,,subplot,740632,B4I_2025_ND_4190_subplot_1,1,4,4190,"5,NA","30,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",544560,IL22-3262,,subplot,740633,B4I_2025_ND_4190_subplot_2,1,4,4190,"5,NA","30,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",544560,IL22-3262,,subplot,740634,B4I_2025_ND_4190_subplot_3,1,4,4190,"5,NA","30,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",,,,plot,734346,B4I_2025_ND_4191,1,4,4191,"5,NA","31,NA",test,,"733,391,733,391,733,000","NDP170151Y,NDP170151Y,NDP170151Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704479,IL23-1410,IL23-1410,subplot,740575,B4I_2025_ND_4191_subplot_1,1,4,4191,"5,NA","31,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704479,IL23-1410,IL23-1410,subplot,740576,B4I_2025_ND_4191_subplot_2,1,4,4191,"5,NA","31,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704479,IL23-1410,IL23-1410,subplot,740577,B4I_2025_ND_4191_subplot_3,1,4,4191,"5,NA","31,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",,,,plot,734566,B4I_2025_ND_4192,1,4,4192,"5,NA","32,NA",test,,"733,274,733,274,733,000","NDP150106G,NDP150106G,NDP150106G",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",507718,IL19-7063,19-7063,subplot,740485,B4I_2025_ND_4192_subplot_1,1,4,4192,"5,NA","32,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",507718,IL19-7063,19-7063,subplot,740486,B4I_2025_ND_4192_subplot_2,1,4,4192,"5,NA","32,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",507718,IL19-7063,19-7063,subplot,740487,B4I_2025_ND_4192_subplot_3,1,4,4192,"5,NA","32,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",544481,IL22-1019,,plot,734629,B4I_2025_ND_4193,1,4,4193,"5,NA","33,NA",test,,733362,NDP250139G,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",544481,IL22-1019,,subplot,741181,B4I_2025_ND_4193_subplot_1,1,4,4193,"5,NA","33,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",544481,IL22-1019,,subplot,741182,B4I_2025_ND_4193_subplot_2,1,4,4193,"5,NA","33,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",544481,IL22-1019,,subplot,741183,B4I_2025_ND_4193_subplot_3,1,4,4193,"5,NA","33,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",507764,IL19-4556,19-4556,plot,734654,B4I_2025_ND_4194,1,4,4194,"5,NA","34,NA",test,,733329,ND VICTORY,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",507764,IL19-4556,19-4556,subplot,741133,B4I_2025_ND_4194_subplot_1,1,4,4194,"5,NA","34,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",507764,IL19-4556,19-4556,subplot,741134,B4I_2025_ND_4194_subplot_2,1,4,4194,"5,NA","34,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",507764,IL19-4556,19-4556,subplot,741135,B4I_2025_ND_4194_subplot_3,1,4,4194,"5,NA","34,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",,,,plot,734667,B4I_2025_ND_4195,1,4,4195,"5,NA","35,NA",test,,"733,509,733,509,733,000","NDP250101Y,NDP250101Y,NDP250101Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",507612,IL19-2033,19-2033,subplot,740608,B4I_2025_ND_4195_subplot_1,1,4,4195,"5,NA","35,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",507612,IL19-2033,19-2033,subplot,740609,B4I_2025_ND_4195_subplot_2,1,4,4195,"5,NA","35,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",507612,IL19-2033,19-2033,subplot,740610,B4I_2025_ND_4195_subplot_3,1,4,4195,"5,NA","35,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",,,,plot,734601,B4I_2025_ND_4196,1,4,4196,"5,NA","36,NA",test,,"733,449,733,449,733,000","NDP170004G,NDP170004G,NDP170004G",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704689,IL23-250,IL23-250,subplot,741379,B4I_2025_ND_4196_subplot_1,1,4,4196,"5,NA","36,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704689,IL23-250,IL23-250,subplot,741380,B4I_2025_ND_4196_subplot_2,1,4,4196,"5,NA","36,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704689,IL23-250,IL23-250,subplot,741381,B4I_2025_ND_4196_subplot_3,1,4,4196,"5,NA","36,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704752,IL23-3848,IL23-3848,plot,734426,B4I_2025_ND_4197,1,4,4197,"5,NA","37,NA",test,,733342,NDP250178Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704752,IL23-3848,IL23-3848,subplot,740950,B4I_2025_ND_4197_subplot_1,1,4,4197,"5,NA","37,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704752,IL23-3848,IL23-3848,subplot,740951,B4I_2025_ND_4197_subplot_2,1,4,4197,"5,NA","37,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704752,IL23-3848,IL23-3848,subplot,740952,B4I_2025_ND_4197_subplot_3,1,4,4197,"5,NA","37,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",,,,plot,734453,B4I_2025_ND_4198,1,4,4198,"5,NA","38,NA",test,,"733,441,733,441,733,000","NDP250129Y,NDP250129Y,NDP250129Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704577,IL23-2458,IL23-2458,subplot,741121,B4I_2025_ND_4198_subplot_1,1,4,4198,"5,NA","38,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704577,IL23-2458,IL23-2458,subplot,741122,B4I_2025_ND_4198_subplot_2,1,4,4198,"5,NA","38,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704577,IL23-2458,IL23-2458,subplot,741123,B4I_2025_ND_4198_subplot_3,1,4,4198,"5,NA","38,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",,,,plot,734700,B4I_2025_ND_4199,1,4,4199,"5,NA","39,NA",test,,"733,386,733,386,733,000","NDP250066Y,NDP250066Y,NDP250066Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704906,IL23-771,IL23-771,subplot,740536,B4I_2025_ND_4199_subplot_1,1,4,4199,"5,NA","39,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704906,IL23-771,IL23-771,subplot,740537,B4I_2025_ND_4199_subplot_2,1,4,4199,"5,NA","39,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704906,IL23-771,IL23-771,subplot,740538,B4I_2025_ND_4199_subplot_3,1,4,4199,"5,NA","39,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704676,IL23-1651,IL23-1651,plot,734662,B4I_2025_ND_4200,1,4,4200,"5,NA","40,NA",test,,733486,NDP250177Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704676,IL23-1651,IL23-1651,subplot,741061,B4I_2025_ND_4200_subplot_1,1,4,4200,"5,NA","40,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704676,IL23-1651,IL23-1651,subplot,741062,B4I_2025_ND_4200_subplot_2,1,4,4200,"5,NA","40,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,49,"Carrington, ND",704676,IL23-1651,IL23-1651,subplot,741063,B4I_2025_ND_4200_subplot_3,1,4,4200,"5,NA","40,NA",test,,,,,
