trial_name,breeding_program,location,year,design_type,description,trial_type,plot_width,plot_length,field_size,planting_date,harvest_date,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,range_number,row_number,col_number,seedlot_name,num_seed_per_plot,weight_gram_seed_per_plot,entry_number,intercrop_accession_name
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1182,IL24-6742,1182,1,,,,10,2,,,24,,NDP250274G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_Mono_2108,NO_OATS_PLANTED,2108,1,,,,10,1,,,24,,CDC AMARILLO
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_Mono_2109,NO_OATS_PLANTED,2109,1,,,,11,1,,,24,,ARCADIA
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1183,IL24-6741,1183,1,,,,11,2,,,24,,NDP250271G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1184,IL24-8172,1184,1,,,,11,3,,,24,,NDP250382G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1185,IL24-1933,1185,1,,,,11,4,,,24,,NDP250312G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1186,IL24-2512,1186,1,,,,11,5,,,24,,NDP250209G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1187,IL24-6505,1187,1,,,,11,6,,,24,,NDP250249G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1188,IL24-8605,1188,1,,,,11,7,,,24,,NDP250226G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1189,IL24-7338,1189,1,,,,11,8,,,24,,NDP250194Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1190,IL24-6547,1190,1,,,,11,9,,,24,,NDP250304G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1191,IL24-7525,1191,1,,,,11,10,,,24,,NDP180072Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1192,IL23-247,1192,1,,,,11,11,,,24,,NDP250051Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1193,IL24-2026,1193,1,,,,11,12,,,24,,NDP250323G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1194,IL24-2166,1194,1,,,,11,13,,,24,,NDP250325G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1195,IL24-3359,1195,1,,,,11,14,,,24,,NDP250315Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1196,IL24-6977,1196,1,,,,11,15,,,24,,NDP250351G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1197,IL24-5446,1197,1,,,,11,16,,,24,,NDP250258Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_Mono_2110,REINS,2110,1,,,,11,17,,,24,,NO_PEAS_PLANTED
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1198,IL24-526,1198,1,,,,11,18,,,24,,NDP250332G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1199,IL24-1913,1199,1,,,,11,19,,,24,,NDP250269G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1200,IL24-2512,1200,1,,,,11,20,,,24,,NDP250241G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1201,IL24-7537,1201,1,,,,12,20,,,24,,NDP250228G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1202,IL24-4938,1202,1,,,,12,19,,,24,,NDP250339G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1203,IL24-1757,1203,1,,,,12,18,,,24,,NDP250216Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1204,IL24-1760,1204,1,,,,12,17,,,24,,NDP250267G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1205,IL24-1913,1205,1,,,,12,16,,,24,,NDP250269G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_PM3D_3111,REINS,3111,1,,,,12,15,,,24,,GREENWOOD
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1206,IL24-2309,1206,1,,,,12,14,,,24,,NDP250333G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1207,IL24-2320,1207,1,,,,12,13,,,24,,NDP250360G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1208,IL24-7468,1208,1,,,,12,12,,,24,,NDP250203Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1209,IL24-3211,1209,1,,,,12,11,,,24,,NDP150221G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_Mono_2201,NO_OATS_PLANTED,2201,1,,,,12,10,,,24,,CDC INCA
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1210,IL24-8612,1210,1,,,,12,9,,,24,,NDP250224G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1211,IL24-362,1211,1,,,,12,8,,,24,,NDP250284G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1212,IL24-7478,1212,1,,,,12,7,,,24,,NDP250228G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1213,IL24-2512,1213,1,,,,12,6,,,24,,NDP250354G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1214,IL24-4117,1214,1,,,,12,5,,,24,,NDP250229G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1215,IL24-7509,1215,1,,,,12,4,,,24,,NDP250279G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1216,IL24-3376,1216,1,,,,12,3,,,24,,NDP250307G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1217,IL24-7729,1217,1,,,,12,2,,,24,,NDP250320G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1218,IL23-4444,1218,1,,,,12,1,,,24,,NDP250248G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1219,IL24-6735,1219,1,,,,13,1,,,24,,NDP250306G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1220,IL24-8617,1220,1,,,,13,2,,,24,,NDP250242G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1221,IL23-4049,1221,1,,,,13,3,,,24,,NDP250084Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1222,IL24-2553,1222,1,,,,13,4,,,24,,NDP250214Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1223,IL24-115,1223,1,,,,13,5,,,24,,NDP250350G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1224,IL24-2536,1224,1,,,,13,6,,,24,,NDP250200Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1225,IL24-6560,1225,1,,,,13,7,,,24,,NDP250261G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1226,IL24-6505,1226,1,,,,13,8,,,24,,NDP250243G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1227,IL24-6455,1227,1,,,,13,9,,,24,,NDP250115G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1228,IL24-2166,1228,1,,,,13,10,,,24,,NDP250224G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1229,IL24-8437,1229,1,,,,13,11,,,24,,NDP250240G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1230,IL24-3774,1230,1,,,,13,12,,,24,,NDP250178Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1231,IL24-741,1231,1,,,,13,13,,,24,,NDP180030G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1232,IL24-627,1232,1,,,,13,14,,,24,,NDP250199Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1233,IL24-2611,1233,1,,,,13,15,,,24,,NDP250270G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1234,IL24-6522,1234,1,,,,13,16,,,24,,NDP250362G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1235,IL24-2733,1235,1,,,,13,17,,,24,,NDP250210G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1236,IL24-2317,1236,1,,,,13,18,,,24,,NDP250325G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1237,IL24-3276,1237,1,,,,13,19,,,24,,NDP250007Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1238,IL24-7306,1238,1,,,,13,20,,,24,,NDP250198Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1239,IL24-8738,1239,1,,,,14,20,,,24,,NDP250304G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1240,IL24-6468,1240,1,,,,14,19,,,24,,NDP250148G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1241,IL23-1462,1241,1,,,,14,18,,,24,,NDP170322Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1242,IL24-2525,1242,1,,,,14,17,,,24,,NDP250204Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1243,IL24-7512,1243,1,,,,14,16,,,24,,NDP250201Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1244,IL24-3841,1244,1,,,,14,15,,,24,,NDP250008Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_Mono_2202,IL20-6928,2202,1,,,,14,14,,,24,,NO_PEAS_PLANTED
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1245,IL24-2807,1245,1,,,,14,13,,,24,,NDP250260G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1246,IL24-5315,1246,1,,,,14,12,,,24,,NDP250295Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1247,IL24-7717,1247,1,,,,14,11,,,24,,NDP250194Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1248,IL24-7705,1248,1,,,,14,10,,,24,,NDP250268G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1249,IL24-6735,1249,1,,,,14,9,,,24,,NDP250022Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1250,IL23-2443,1250,1,,,,14,8,,,24,,NDP250073Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1251,IL24-378,1251,1,,,,14,7,,,24,,NDP250249G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1252,IL24-7707,1252,1,,,,14,6,,,24,,NDP250016G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1253,IL23-4118,1253,1,,,,14,5,,,24,,NDP150476G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1254,IL24-1031,1254,1,,,,14,4,,,24,,NDP180014G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1255,IL24-3821,1255,1,,,,14,3,,,24,,NDP250275G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1256,IL24-7473,1256,1,,,,14,2,,,24,,NDP250377G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1257,IL24-6741,1257,1,,,,14,1,,,24,,NDP250254Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1258,IL24-2462,1258,1,,,,15,1,,,24,,NDP250317Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1259,IL24-7958,1259,1,,,,15,2,,,24,,GREENWOOD
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1260,IL24-378,1260,1,,,,15,3,,,24,,NDP250240G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1261,IL24-7561,1261,1,,,,15,4,,,24,,NDP250016G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1262,IL24-2333,1262,1,,,,15,5,,,24,,NDP250286G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1263,IL24-6932,1263,1,,,,15,6,,,24,,NDP250164Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1264,IL24-3359,1264,1,,,,15,7,,,24,,NDP250282G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1265,IL24-7458,1265,1,,,,15,8,,,24,,NDP170004G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_PM3D_3112,IL21-4039,3112,1,,,,15,9,,,24,,ARCADIA
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1266,IL24-7147,1266,1,,,,15,10,,,24,,NDP250318Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1267,IL24-6125,1267,1,,,,15,11,,,24,,NDP250261G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1268,IL23-1462,1268,1,,,,15,12,,,24,,NDP250076Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1269,IL23-1129,1269,1,,,,15,13,,,24,,NDP250196Y
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1270,IL24-3031,1270,1,,,,15,14,,,24,,NDP250119G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1271,IL24-2705,1271,1,,,,15,15,,,24,,NDP250243G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1272,IL24-2373,1272,1,,,,15,16,,,24,,NDP250379G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1273,IL24-2026,1273,1,,,,15,17,,,24,,NDP180091G
B4I_2026_NY,Intercropping Cooperative,"Ithaca, NY - Snyder",2026,p-rep,B4I 2025 spring oat pea intercrop trial with five locations,phenotyping_trial,1.3,,0.3993,2026-04-14,,NY_B4I_main_1274,IL24-3813,1274,1,,,,15,18,,,24,,NDP250340G
